sensors.id,sensors.carId,sensors.carLocation,sensors.timeValue,sensors.pm25,sensors.pm10,sensors.temperature,sensors.gas,sensors.humidity,sensors.pressure,sensors.altitude,sensors.tags,sensors.classification
1387,VP-35-44,41.5608 -8.3968,2020-12-04 20:10:30,3.9,7.1,21.273359375,58580,47.2741320123104,989.4696032777076,199.89634428480247,"Não existência de fumo, janelas fechads, AC desligado",0
4135,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:34:58,3.9,16.0,18.3333203125,61557,55.169996847630884,990.0430498685556,195.03045325522842,"Não existência de fumo, vidros abertos, AC desligado",0
4805,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:53:10,2.6,21.9,17.7563671875,13375,61.54640453778346,1005.8232158356192,62.017355627691686,"Não existência de fumo, vidros abertos, AC desligado",0
8023,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:47:51,8.0,10.9,15.6087109375,181224,58.02064679486281,996.3884690179943,141.3391629610636,"Não existência de fumo, vidros fechados, AC desligado",0
3988,66-ZZ-66,41.5608 -8.3968,2020-12-15 09:51:53,4.5,10.0,13.6481640625,59971,72.49948578154802,993.1224791329532,168.93940246938192,"Não existência de fumo, vidros fechados, AC ligado",0
8775,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:04:08,3.6,6.7,23.7266796875,155563,35.869053361090565,997.655810410372,130.64883491762922,"Não existência de fumo, vidros fechados, AC desligado",0
937,66-ZZ-66,41.5608 -8.3968,2020-12-03 21:51:33,0.8,4.2,21.4739453125,54173,48.3256822266429,958.760924751326,463.86862893133423,"Não existência de fumo, vidros fechados, AC ligado",0
3732,66-ZZ-66,41.5608 -8.3968,2020-12-14 18:11:58,11.1,20.9,12.9258984375,58775,72.6879628583398,981.9081635073179,264.2722781746279,"Não existência de fumo, vidros fechados, AC ligado",0
5097,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:47:16,3.6,7.1,14.516328125,133692,72.06464622439863,994.522427322444,157.09972899631242,"Não existência de fumo, vidros abertos, AC desligado",0
5508,66-ZZ-66,41.5608 -8.3968,2020-12-17 16:42:08,7.6,19.5,17.556953125,113673,62.98513808340085,995.6599305617913,147.48954386664445,"Não existência de fumo, vidros abertos, AC desligado",0
5607,66-ZZ-66,41.5608 -8.3968,2020-12-17 16:48:44,12.1,21.7,17.156953125,120734,63.964585265866745,1008.1498927818358,42.54867102571147,"Não existência de fumo, vidros abertos, AC desligado",0
4579,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:54:10,5.6,13.7,14.31046875,148885,69.89064734156274,1002.3620098892757,91.04689744746537,"Não existência de fumo, vidros abertos, AC desligado",0
8905,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:24:05,4.6,10.1,22.696796875,117213,51.752815967934616,989.4724114352642,199.87251054187482,"Não existência de fumo, vidros fechados, AC desligado",0
7392,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:17:34,2.5,4.6,20.5430859375,153671,50.49675252206356,992.2277395499704,176.51349463445962,"Não existência de fumo, vidros fechados, AC desligado",0
5690,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:51:07,6.5,10.6,19.96984375,62514,63.36755614667975,1019.6242658071612,-52.93546855990756,"Não existência de fumo, vidros abertos, AC desligado",0
8526,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:58:44,4.4,7.9,24.4380078125,144506,40.297878785000975,997.58356321269,131.25796168640562,"Não existência de fumo, vidros fechados, AC desligado",0
2795,VP-35-44,41.5608 -8.3968,2020-12-09 11:03:11,6.3,8.4,24.3409375,67167,42.89206789005677,1003.6471985558052,80.25840904233519,"Não existência de fumo, janelas fechadas, AC desligado",0
2647,VP-35-44,41.5608 -8.3968,2020-12-09 10:43:21,9.6,14.7,24.7571484375,57551,50.261714021093816,1016.0390660706545,-23.19504771608589,"Não existência de fumo, janelas fechadas, AC desligado",0
4782,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:58:34,6.4,15.3,14.8997265625,146178,69.7870192571284,1008.1872677526565,42.2362295271446,"Não existência de fumo, vidros abertos, AC desligado",0
5869,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:55:12,6.2,11.5,20.033125,61600,64.19094153751843,1019.6329159566736,-53.007121954666786,"Não existência de fumo, vidros abertos, AC desligado",0
5447,66-ZZ-66,41.5608 -8.3968,2020-12-17 16:40:49,5.8,15.0,18.06828125,84413,63.869572823722045,999.5497333802024,114.69361732770729,"Não existência de fumo, vidros abertos, AC desligado",0
7636,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:39:29,7.7,16.8,14.7337109375,158490,64.00009017724955,993.6946138632828,164.09909985507963,"Não existência de fumo, vidros fechados, AC desligado",0
7733,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:41:35,8.9,14.6,13.80265625,172057,68.87523498527206,995.2450906736424,150.99328430052142,"Não existência de fumo, vidros fechados, AC desligado",0
7215,66-ZZ-66,41.5608 -8.3968,2020-12-18 18:59:55,2.4,5.1,20.4348828125,56666,50.82005951817374,992.3923690407373,175.11946858041475,"Não existência de fumo, vidros abertos, AC desligado",0
4682,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:56:24,6.5,17.9,14.6247265625,148885,69.07082761842311,1004.2860316427153,74.89990002073088,"Não existência de fumo, vidros abertos, AC desligado",0
878,66-ZZ-66,41.5608 -8.3968,2020-12-03 21:42:15,1.9,6.5,19.4989453125,61338,57.275283244147865,997.784873144555,129.5607768762843,"Não existência de fumo, vidros fechados, AC ligado",0
7948,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:46:14,13.3,18.9,14.345234375,177764,66.39825582714673,994.1423409635553,160.3128687234853,"Não existência de fumo, vidros fechados, AC desligado",0
2657,VP-35-44,41.5608 -8.3968,2020-12-09 10:44:17,9.8,14.0,24.999140625,57290,49.11371265870777,1016.8254607874527,-29.725719186342182,"Não existência de fumo, janelas fechadas, AC desligado",0
4723,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:57:17,6.4,14.2,14.744453125,147765,69.89371449614221,1007.2806768577376,49.81765461154117,"Não existência de fumo, vidros abertos, AC desligado",0
4294,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:48:00,6.7,14.4,14.129609375,150021,66.75755495656179,981.534815968089,267.46123779861074,"Não existência de fumo, vidros abertos, AC desligado",0
950,66-ZZ-66,41.5608 -8.3968,2020-12-03 21:54:22,1.3,5.9,22.0208203125,51125,45.51234355537481,960.4424678864999,449.23817996212006,"Não existência de fumo, vidros fechados, AC ligado",0
9213,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:30:45,3.7,8.0,22.69171875,137646,47.91768625628593,989.9919400959574,195.46404456145427,"Não existência de fumo, vidros fechados, AC desligado",0
70,VP-35-44,41.5608 -8.3968,2020-11-21 12:41:04,9.7,17.1,27.7716015625,24577,27.63070573483414,1017.2570113838924,-33.30782442384632,"Não existência de fumo, vidros abertos, AC desligado",0
8776,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:04:09,3.6,6.7,23.73859375,155700,35.8988695577371,997.6387154362044,130.7929619378202,"Não existência de fumo, vidros fechados, AC desligado",0
5689,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:51:05,6.5,10.5,19.969453125,61386,63.394136537712285,1019.6305147881352,-52.987231957389966,"Não existência de fumo, vidros abertos, AC desligado",0
3755,66-ZZ-66,41.5608 -8.3968,2020-12-14 18:14:08,8.6,16.5,13.1575390625,61858,73.72110247509056,981.861332548198,264.672232412166,"Não existência de fumo, vidros fechados, AC ligado",0
4699,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:56:46,6.3,14.0,14.663984375,147889,69.82020431913989,1006.0432312525661,60.17479612818102,"Não existência de fumo, vidros abertos, AC desligado",0
807,66-ZZ-66,41.5608 -8.3968,2020-12-03 21:35:35,2.2,10.5,18.45734375,50107,57.60812632904514,999.1577400657933,117.99392662738487,"Não existência de fumo, vidros fechados, AC ligado",0
6039,66-ZZ-66,41.5608 -8.3968,2020-12-18 14:00:18,2.2,4.1,20.4065625,109182,49.43619304271754,995.0605507169632,152.55229002537382,"Não existência de fumo, vidros abertos, AC desligado",0
6429,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:00:53,2.4,4.5,20.49875,103436,50.53486369137532,992.3163845934396,175.7628555452391,"Não existência de fumo, vidros abertos, AC desligado",0
8221,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:52:08,5.4,8.5,21.71984375,161677,42.12346644445209,997.432374236114,132.53277381944994,"Não existência de fumo, vidros fechados, AC desligado",0
5365,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:53:03,3.1,8.5,14.37140625,139601,73.39964072528039,984.7831013492868,239.7487399586348,"Não existência de fumo, vidros abertos, AC desligado",0
3724,66-ZZ-66,41.5608 -8.3968,2020-12-14 18:11:13,10.5,27.4,12.8665234375,57476,72.31981222067684,984.5327939690117,241.88158411827385,"Não existência de fumo, vidros fechados, AC ligado",0
4594,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:54:30,5.8,12.3,14.36984375,148634,69.68087215878685,1001.5849074875644,97.57570152314837,"Não existência de fumo, vidros abertos, AC desligado",0
3702,66-ZZ-66,41.5608 -8.3968,2020-12-14 18:09:11,11.9,30.0,12.8829296875,51457,71.68811155872669,987.8254182104056,213.86048887599068,"Não existência de fumo, vidros fechados, AC ligado",0
8412,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:56:16,5.4,8.2,25.985078125,155974,32.52822096536057,997.7042450467436,130.24049536010193,"Não existência de fumo, vidros fechados, AC desligado",0
9181,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:30:03,3.7,8.2,22.7508984375,136583,47.68484917293807,988.1873727227106,210.7847768365184,"Não existência de fumo, vidros fechados, AC desligado",0
6412,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:01:17,2.4,4.4,20.5094921875,116518,50.48011381358172,992.3423885585373,175.54266636284046,"Não existência de fumo, vidros abertos, AC desligado",0
2781,VP-35-44,41.5608 -8.3968,2020-12-09 11:01:52,9.1,11.4,24.0493359375,67116,41.83202378397265,1001.4879677768507,98.39042549882679,"Não existência de fumo, janelas fechadas, AC desligado",0
3298,66-ZZ-66,41.5608 -8.3968,2020-12-13 12:05:55,2.4,6.9,20.5309765625,34689,75.34676373800293,1002.969417793075,85.94662999772812,"Não existência de fumo, vidros fechados, AC desligado",0
5710,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:51:33,6.4,10.5,19.9973828125,80057,63.17856941753079,1019.6200473836658,-52.90052512823418,"Não existência de fumo, vidros abertos, AC desligado",0
9117,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:28:44,4.1,7.7,22.5633984375,131408,52.17639770673589,989.8994906505458,196.2483882822856,"Não existência de fumo, vidros fechados, AC desligado",0
5661,66-ZZ-66,41.5608 -8.3968,2020-12-17 16:50:17,10.7,27.5,17.173359375,140155,62.83779232532698,1012.4375682022007,6.766246922882839,"Não existência de fumo, vidros abertos, AC desligado",0
6958,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:00:31,2.1,4.6,20.4731640625,82522,50.54414700788435,992.3560307238057,175.4271528779061,"Não existência de fumo, vidros abertos, AC desligado",0
3230,VP-35-44,41.5608 -8.3968,2020-12-11 17:59:08,1.8,3.9,20.6096875,12960,62.25211588147246,992.2406312285844,176.4043255640527,"Não existência de fumo, janelas fechadas, AC desligado",0
6903,66-ZZ-66,41.5608 -8.3968,2020-12-18 18:59:39,2.4,5.5,20.3059765625,24951,51.69230748539086,992.418219328356,174.90059422209092,"Não existência de fumo, vidros abertos, AC desligado",0
4494,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:52:20,5.9,14.4,13.99796875,151954,69.34629627744025,996.6895433894839,138.79853190535223,"Não existência de fumo, vidros abertos, AC desligado",0
5507,66-ZZ-66,41.5608 -8.3968,2020-12-17 16:42:07,7.5,19.6,17.5661328125,112731,63.012973374355106,995.774457256788,146.52245885559168,"Não existência de fumo, vidros abertos, AC desligado",0
7110,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:02:02,2.3,4.2,20.5399609375,134711,50.290838800701074,992.3916899823068,175.12521822966463,"Não existência de fumo, vidros abertos, AC desligado",0
5439,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:49:32,5.6,14.3,18.0985546875,78355,64.27414714815161,1000.0580354857756,110.41562960103909,"Não existência de fumo, vidros abertos, AC desligado",0
8428,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:56:37,5.2,8.0,26.1071484375,155563,32.348213232280344,997.6805926896178,130.4399000968715,"Não existência de fumo, vidros fechados, AC desligado",0
4270,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:47:29,7.4,17.7,14.276875,148261,66.28767734446315,982.6583024971768,257.8679095391648,"Não existência de fumo, vidros abertos, AC desligado",0
7398,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:17:41,2.6,4.9,20.5497265625,154882,50.47265320066046,992.2333093092927,176.46632876239534,"Não existência de fumo, vidros fechados, AC desligado",0
5597,66-ZZ-66,41.5608 -8.3968,2020-12-17 16:48:26,12.1,21.5,17.156953125,108779,64.35124664992678,1007.6452666045578,46.76808531739167,"Não existência de fumo, vidros abertos, AC desligado",0
5787,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:53:13,6.0,9.9,20.0497265625,115680,62.960140337908,1019.5915285995712,-52.66428589377262,"Não existência de fumo, vidros abertos, AC desligado",0
9029,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:26:46,4.5,7.5,22.94328125,135640,47.35783533016163,986.4508855465273,225.5489126398876,"Não existência de fumo, vidros fechados, AC desligado",0
38,VP-35-44,41.5608 -8.3968,2020-11-21 12:33:09,15.6,42.4,26.73859375,25779,33.11672735705859,1016.4460603442004,-26.575471683524967,"Não existência de fumo, vidros abertos, AC desligado",0
9086,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:28:00,4.5,8.8,22.742890625,132095,50.573470487070296,989.0967212238553,203.0616016656517,"Não existência de fumo, vidros fechados, AC desligado",0
8621,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:00:48,4.7,10.8,22.7784375,143801,44.700051678175946,997.7706597669819,129.68059658386792,"Não existência de fumo, vidros fechados, AC desligado",0
614,66-ZZ-66,41.5608 -8.3968,2020-12-03 18:32:08,3.6,10.6,10.751484375,56755,72.33081939844433,973.1710932354184,339.15899556541507,"Não existência de fumo, vidros fechados, AC ligado",0
4253,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:47:07,7.2,17.9,14.6133984375,147519,65.37018045130415,983.8044235397957,248.0904544135664,"Não existência de fumo, vidros abertos, AC desligado",0
4420,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:50:44,5.9,12.3,13.9719921875,150917,69.38336731852303,995.887306973887,145.56962265026175,"Não existência de fumo, vidros abertos, AC desligado",0
8990,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:25:55,4.6,8.1,22.8883984375,134301,47.28981407477386,984.4559014574112,242.5368656759496,"Não existência de fumo, vidros fechados, AC desligado",0
6501,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:01:41,2.4,4.3,20.5317578125,127340,50.38321191054655,992.3646201776696,175.35442331254458,"Não existência de fumo, vidros abertos, AC desligado",0
6685,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:01:56,2.3,4.2,20.53703125,132789,50.31537512191985,992.3835003319236,175.19456099227412,"Não existência de fumo, vidros abertos, AC desligado",0
6551,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:00:16,2.3,5.2,20.449140625,64615,50.715753607550404,992.3826806371196,175.20150147305492,"Não existência de fumo, vidros abertos, AC desligado",0
4893,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:42:51,3.6,15.0,15.36359375,85722,68.34361604762873,1002.190811611042,92.48486291120363,"Não existência de fumo, vidros abertos, AC desligado",0
8564,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:59:34,5.0,10.4,23.6565625,141840,43.174448646561785,997.5907142312927,131.19766880216812,"Não existência de fumo, vidros fechados, AC desligado",0
1688,VP-35-44,41.5608 -8.3968,2020-12-04 20:55:50,2.3,2.6,25.2798046875,37384,44.66450020977789,1002.1876272884233,92.51161124389715,"Não existência de fumo, janelas fechads, AC desligado",0
1330,VP-35-44,41.5608 -8.3968,2020-12-04 20:05:11,2.8,4.8,23.3626171875,40021,42.56082181507937,995.2625060275584,150.84617032910785,"Não existência de fumo, janelas fechads, AC desligado",0
5722,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:51:48,6.4,11.3,20.017890625,87676,63.121703105436545,1019.6162063076092,-52.86870736304943,"Não existência de fumo, vidros abertos, AC desligado",0
4733,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:57:30,6.2,16.2,14.7801953125,147642,69.74869120425464,1007.305551728506,49.60956318983307,"Não existência de fumo, vidros abertos, AC desligado",0
6656,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:02:37,2.2,4.5,20.5512890625,143567,50.28601859556114,992.3082695869127,175.83157050922267,"Não existência de fumo, vidros abertos, AC desligado",0
2366,VP-35-44,41.5608 -8.3968,2020-12-09 10:17:14,4.8,15.4,19.1641796875,19142,78.3601665365178,1018.6084894956343,-44.5178748529789,"Não existência de fumo, janelas fechadas, AC desligado",0
4504,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:52:33,6.1,12.9,14.0133984375,150917,69.51900747567765,996.2350384719032,142.63413336422653,"Não existência de fumo, vidros abertos, AC desligado",0
5191,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:49:18,6.5,12.7,14.5485546875,139272,72.65717845474771,994.1068700763634,160.61278004804387,"Não existência de fumo, vidros abertos, AC desligado",0
7721,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:41:19,8.8,15.8,13.83546875,171723,68.64219598413821,995.1758505438727,151.57820204601205,"Não existência de fumo, vidros fechados, AC desligado",0
5762,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:52:40,6.5,11.9,20.038984375,108980,63.01839440333314,1019.616787117792,-52.87351854243536,"Não existência de fumo, vidros abertos, AC desligado",0
1613,VP-35-44,41.5608 -8.3968,2020-12-04 20:48:48,13.7,19.8,24.8212109375,30090,44.57431371053792,994.332172394178,158.7079646106959,"Não existência de fumo, janelas fechads, AC desligado",0
4186,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:45:40,4.4,16.8,16.4305859375,135536,59.95393382342946,987.9159401680032,213.09119208914103,"Não existência de fumo, vidros abertos, AC desligado",0
4178,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:45:30,4.5,17.8,16.70421875,131996,59.346099119751074,988.5816569368981,207.4353807037239,"Não existência de fumo, vidros abertos, AC desligado",0
9459,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:36:04,4.8,8.7,22.5346875,136372,50.19748470372935,1008.0074487034732,43.7395389881756,"Não existência de fumo, vidros fechados, AC desligado",0
5800,66-ZZ-66,41.5608 -8.3968,2020-12-17 22:53:29,6.4,10.6,20.063984375,119510,62.93564069670146,1019.5997128362976,-52.73208168140525,"Não existência de fumo, vidros abertos, AC desligado",0
4717,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:57:09,6.3,13.6,14.71828125,148013,69.51415096326771,1007.2630680090332,49.964964439350396,"Não existência de fumo, vidros abertos, AC desligado",0
9050,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:27:13,4.5,8.0,22.867109375,133996,48.67986888512658,987.5209998730113,216.44799325149208,"Não existência de fumo, vidros fechados, AC desligado",0
7151,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:01:01,2.5,4.8,20.5028515625,107851,50.52290891767551,992.3230211942597,175.70665952861359,"Não existência de fumo, vidros abertos, AC desligado",0
5107,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:47:29,3.6,7.6,14.5059765625,134200,72.19428044032324,994.7071366628813,155.53860885659842,"Não existência de fumo, vidros abertos, AC desligado",0
7047,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:02:31,2.2,4.3,20.5462109375,141954,50.26671711036583,992.3379939696404,175.57987731900295,"Não existência de fumo, vidros abertos, AC desligado",0
6697,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:00:18,2.3,5.5,20.4548046875,68203,50.672794913568495,992.3797762919144,175.22609304373927,"Não existência de fumo, vidros abertos, AC desligado",0
4911,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:43:14,3.1,10.1,15.1512890625,95971,69.09436800391262,1000.5315570072188,106.43194701438637,"Não existência de fumo, vidros abertos, AC desligado",0
186,VP-35-44,41.5608 -8.3968,2020-11-21 13:09:25,7.5,12.0,25.8815625,32403,34.232586020788965,1016.6621101943899,-28.369499040089497,"Não existência de fumo, vidros fechados, AC desligado",0
1642,VP-35-44,41.5608 -8.3968,2020-12-04 20:51:31,10.1,12.7,24.97921875,42276,43.891318086093825,996.5060602754736,140.3467893186085,"Não existência de fumo, janelas fechads, AC desligado",0
855,66-ZZ-66,41.5608 -8.3968,2020-12-03 21:40:02,1.9,7.8,18.9157421875,59595,60.38880295373106,1000.3991727261932,107.54552711901992,"Não existência de fumo, vidros fechados, AC ligado",0
7923,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:45:41,13.6,17.8,13.9309765625,172898,70.4911320784412,992.9097805971023,170.73942371600046,"Não existência de fumo, vidros fechados, AC desligado",0
7921,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:45:39,13.6,17.8,13.9270703125,173407,70.46999995082291,992.715650513969,172.3825767461251,"Não existência de fumo, vidros fechados, AC desligado",0
3676,66-ZZ-66,41.5608 -8.3968,2020-12-14 18:06:34,7.5,26.2,13.809296875,35467,68.33978340903593,988.1789984074492,210.85592735405282,"Não existência de fumo, vidros fechados, AC ligado",0
3533,66-ZZ-66,41.5608 -8.3968,2020-12-13 12:27:52,4.3,7.9,22.742109375,56234,64.89442991272979,993.104762851494,169.08931957161312,"Não existência de fumo, vidros fechados, AC desligado",0
37,VP-35-44,41.5608 -8.3968,2020-11-21 12:32:57,15.6,42.4,26.8633984375,25764,33.592930705575235,1015.959387476548,-22.533122778355388,"Não existência de fumo, vidros abertos, AC desligado",0
2786,VP-35-44,41.5608 -8.3968,2020-12-09 11:02:20,9.1,11.4,24.2555859375,70938,40.804070230728,1001.9951316295636,94.12870398289465,"Não existência de fumo, janelas fechadas, AC desligado",0
8537,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:58:59,4.4,8.1,24.20265625,143335,41.49207802890819,997.5980378528641,131.13592100114187,"Não existência de fumo, vidros fechados, AC desligado",0
1608,VP-35-44,41.5608 -8.3968,2020-12-04 20:17:31,13.7,19.8,24.7637890625,18753,42.69420597100842,994.6336175748863,156.15994686921127,"Não existência de fumo, janelas fechads, AC desligado",0
8731,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:03:11,3.6,7.1,23.326875,157362,36.225757998210405,997.7580596063893,129.786817921886,"Não existência de fumo, vidros fechados, AC desligado",0
9478,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:36:29,5.5,9.8,22.5096875,135433,50.68766524451693,1009.8599751034584,28.262582236789605,"Não existência de fumo, vidros fechados, AC desligado",0
7683,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:40:30,7.2,13.6,14.0583203125,167972,67.00330547846997,994.3979639349167,158.151796833844,"Não existência de fumo, vidros fechados, AC desligado",0
820,66-ZZ-66,41.5608 -8.3968,2020-12-03 21:36:47,2.0,10.6,18.3175,55088,59.10159004218147,997.5697302803368,131.37459325149877,"Não existência de fumo, vidros fechados, AC ligado",0
7761,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:42:11,9.0,13.8,13.7954296875,171890,69.69839861087141,994.9567928711946,153.42894596900967,"Não existência de fumo, vidros fechados, AC desligado",0
9525,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:33:10,4.0,11.9,16.99640625,8910,70.9354044770798,1013.9945904642378,-6.197381198338822,"Não existência de fumo, vidros fechados, AC desligado",0
9070,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:27:39,4.5,8.2,22.799140625,133491,50.031295001905114,988.3254721424014,209.6115160638576,"Não existência de fumo, vidros fechados, AC desligado",0
1408,VP-35-44,41.5608 -8.3968,2020-12-04 20:12:26,3.4,7.3,20.8169140625,59971,46.908183235556365,990.3313414274812,192.58506245309684,"Não existência de fumo, janelas fechads, AC desligado",0
5242,66-ZZ-66,41.5608 -8.3968,2020-12-16 09:50:24,4.6,10.2,14.429609375,118788,73.19339214048141,986.2537274765745,227.2265397852148,"Não existência de fumo, vidros abertos, AC desligado",0
6702,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:02:02,2.3,4.2,20.5399609375,134711,50.290838800701074,992.3916899823068,175.12521822966463,"Não existência de fumo, vidros abertos, AC desligado",0
4635,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:55:23,5.6,14.3,14.505,148759,69.9332326707556,999.6658898336772,113.715862584252,"Não existência de fumo, vidros abertos, AC desligado",0
6263,66-ZZ-66,41.5608 -8.3968,2020-12-18 18:59:46,2.4,5.4,20.3887890625,38389,51.18918407689412,992.3970869695167,175.07952153797817,"Não existência de fumo, vidros abertos, AC desligado",0
7168,66-ZZ-66,41.5608 -8.3968,2020-12-18 18:59:37,2.4,5.7,20.246015625,18929,51.95456506620878,992.4125283878012,174.94877901356568,"Não existência de fumo, vidros abertos, AC desligado",0
119,VP-35-44,41.5608 -8.3968,2020-11-21 12:57:05,8.3,14.6,25.520625,32715,34.27783199060223,1016.8365523923017,-29.817800964953808,"Não existência de fumo, vidros fechados, AC desligado",0
1562,VP-35-44,41.5608 -8.3968,2020-12-04 20:26:55,8.6,12.0,20.9430859375,56958,50.19148084070319,994.0069928239038,161.4573027717931,"Não existência de fumo, janelas fechads, AC desligado",0
4702,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:56:50,6.2,13.2,14.6690625,148385,69.8346284693292,1006.47561257018,56.5546898610406,"Não existência de fumo, vidros abertos, AC desligado",0
9423,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:35:18,4.5,9.9,22.366328125,133390,52.45990962965913,1003.668843923602,80.07680327844605,"Não existência de fumo, vidros fechados, AC desligado",0
7570,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:24:23,6.5,27.2,16.99640625,74088,57.623376393688154,992.7008113969572,172.5081884884652,"Não existência de fumo, vidros fechados, AC desligado",0
9035,66-ZZ-66,41.5608 -8.3968,2020-12-18 20:26:54,4.3,7.2,22.9473828125,134098,47.77640594585682,986.5595740330984,224.62419336027085,"Não existência de fumo, vidros fechados, AC desligado",0
1127,66-ZZ-66,41.5608 -8.3968,2020-12-03 22:15:11,2.2,9.0,24.3360546875,61898,38.65318248967829,968.4554396754536,379.80401984515686,"Não existência de fumo, vidros fechados, AC ligado",0
3543,66-ZZ-66,41.5608 -8.3968,2020-12-13 12:28:47,4.6,7.5,22.7622265625,55388,66.05775027882837,995.6380151422808,147.67461206879997,"Não existência de fumo, vidros fechados, AC desligado",0
8440,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:56:53,4.8,7.9,26.2176953125,155426,32.172925451396324,997.5582024444368,131.47179053020736,"Não existência de fumo, vidros fechados, AC desligado",0
6608,66-ZZ-66,41.5608 -8.3968,2020-12-18 19:01:34,2.3,4.2,20.525703125,124123,50.432287652154464,992.3582722513527,175.40817312098426,"Não existência de fumo, vidros abertos, AC desligado",0
4414,66-ZZ-66,41.5608 -8.3968,2020-12-15 17:50:36,5.4,11.4,13.976484375,150276,69.38402810276588,995.1247130808972,152.01021559745297,"Não existência de fumo, vidros abertos, AC desligado",0
